,Unnamed: 0,News,Label
44,44,We have a director of homeland security who cannot use and will not use the term 'terrorist attack' but instead substitutes 'man-made disaster.' ,False
825,675,Armed Dakota Access Contractor Accused Of Trying To Infiltrate Water Protectors,False
604,454,Hillary Clinton: No role whatsoever for American soldiers on the ground in Iraq,True
771,621,"As Marco Rubio rises, GOP rivals are reluctant to take him on directly",True
489,339,White House: GOP Has Failed to Put Points on the Board,True
1425,1275,"Mired in third, Marco Rubio prepares for a long, drawn-out Republican race",True
1183,1033,Will Hillary Clinton lose the election because of the FBI email investigation?,True
384,234,Is It Time To Reconsider Lifetime Appointments To The Supreme Court?,True
1449,1299,Sanders: Democratic Party hasn't been fair to me,True
442,292,Who Lost Iraq?,True
772,622,Trump Will Skip GOP Debate As Feud With Fox News Boils Over,True
219,69,Handicapping the Hispanic vote for 2016 GOPers,True
760,610,Syrias UN Envoy Appalled By Rebel Attacks On Civilians In Aleppo,False
76,76,On whether a U.S. Supreme Court nominee should be forthcoming at confirmation hearings.,False
806,656,Hillary Clinton should proactively set out ethics rules,True
506,356,If You Have One Of These Old VHS Tapes It May Be Worth Over $1000,False
1341,1191,Dr. Duke and Andrew Anglin discuss the most important vote and election of our lives!,False
559,409,New evidence that the legal immigration system discriminates against Latin Americans,True
1006,856,"WHAT HAPPENED? In 2014, Quebec tried to pass a Charter that would have banned all religious attire in public, specifically to prevent Muslim women from hiding their faces",False
338,188,Someone Isn't Telling The Truth About Freddie Gray's Death,True
731,581,The Middle Easts sick state,True
1464,1314,Proof God is on Dutertes Side!,False
185,35,First Ever Hindu Woman Elected into Congress,False
904,754,"Hillary Clinton Promises Steady Leadership, More Jobs in Historic Speech",True
302,152,Stuff in the News That No One Is Talking About Because of the Election,False
163,13,10 Ways America Is Preparing for World War 3,False
463,313,Nurse Chris Christie Quarantined For Ebola Goes After Governor On Vaccines,True
280,130,"What is one more election thread, ehhh?",False
410,260,Repudiating the Media,False
70,70,"If you take the population growth here in Virginia, we are net zero on job creation since (Bob McDonnell) became governor.",True
832,682,TRUNEWS 10/31/16 Dr. Lance Wallnau | Answered Prayer: The Cabal Crumbles,False
694,544,Donald Trump Pushes Republican Party to Its Breaking Point,True
1098,948,Getting 10 Minutes of Sunlight Per Day Can Stop Depression,False
609,459,Gauis Publius: TPP Has Picked Up a Powerful Enemy  Black Lives Matter,False
1454,1304,"What is an ""income"" tax and where did it come from? NOT the 16th Amendment!",False
1277,1127,Homicides Up 55 PercentChicago Stays Vibrant,False
192,42,Homeless Woman Protects Trumps Walk of Fame Star From Violent Leftists,False
1263,1113,Dems File Complaint w/DOJ Against FBI for Investigating Hillary,False
6,6,Jim Dunnam has not lived in the district he represents for years now.,False
490,340,The Disappearing Middle: Electorate Way Less Moderate Than Past Primaries,True
1100,950,The Sex Scandal That Could Change The Election,False
562,412,State Department admits to deliberately cutting briefing footage on Iran deal,True
662,512,Why is it the first time Im hearing about this? asks office wanker,False
722,572,"A noun, a verb and Donald Trump: Rubio seeks to seize on Murphys flaw",False
424,274,Comment on Brother of Clintons Campaign Chair is an Active Foreign Agent on the Saudi Arabian Payroll by marlene,False
434,284,A dream come true for Hillary Clinton: Wall Street Journal editorial board rips Ted Cruz,True
689,539,"NGOs should condemn terrorists in Syria, not Russia fighting them  Foreign Ministry",False
262,112,Russia may run out of patience and respond to USA's rudeness,False
351,201,"Trump slams 'corrupt' media, as more women make sexual assault claims",True
101,101,"The Atlanta streetcar is expected to create 930 jobs during construction, totaling more than 5,600 jobs over the next 20 years.",False
579,429,Watching These 55 ISIS Terrorists Get Blown to Smithereens is Sure to Brighten Your Day,False
118,118,"Rudy Giuliani is ""probably the most underqualified man since George Bush to seek the presidency.""",False
1094,944,Vortex Structured Water [Video],False
1086,936,Cruz blasts Trump as phony conservative in front of CPAC crowd,True
1132,982,"US sailors freed by Iranians. No US apology issued, says Joe Biden",True
647,497,Hacking Accusations Against Russia Are Sign of Washington's Desperation,False
901,751,Booze Brands Polarize Just Like Politicians,True
1288,1138,Obama Plans to Press Ahead With Guantanamo Bay Closure,True
545,395,US officials scanning terror databases in search for Paris attack suspects,True
1283,1133,An Angry John Podesta Issues A Statement On Reopening Of FBI Probe,False
335,185,Why Bernie Sanders needs to start winning big states  big,True
1085,935,Russian Navy Moves Guided Missile Ships to Baltic,False
354,204,Americans Are So Disconnected From Reality That Insouciant Has Become An Euphemism,False
670,520,Now waiting for the results | Opinion - Conservative,False
1003,853,President Obamas Interview With Samantha Bee Will Have You Rolling On The Floor Laughing (VIDEO),False
592,442,"Neighbors Smell Smoke At Muslim Home, What They See In Window Is Horrific",False
206,56,"Closed primaries, 'warped' democracy?",True
1249,1099,Cars That Broke Bad,False
1404,1254,The unexpected and ingenious strategy of Obama's second term,True
588,438,"Comment on Score one for the Second Amendment: Pizza Hut worker shoots, kills attempted robber by lynnmccrann",False
90,90,"Phoenix, Arizona, is the No. 2 kidnapping capital of the world.",False
1009,859,Pentagon: No Plan So Far For US Troops to Enter Mosul,False
593,443,Ben Carson Throws Support Behind Donald Trump,True
386,236,Hillary IMPLODES: Trump 'Took Everything...Paid Nothing To Support Us!',False
575,425,2:00PM Election Day Water Cooler 11/8/2016,False
176,26,Sanders Trounces Clinton in W. Va. -- But Will It Make a Difference?,True
1462,1312,British PM Refuses To Withdraw Support For Saudi Arabia,False
397,247,"In New Responses, Hillary Clinton Insists Email Setup A Matter Of 'Convenience'",True
529,379,What Scientists Found Inside This 800-Year-Old Pot... Is Changing History!,False
223,73,Should I Get Botox?,False
1297,1147,"Trump wont commit to accepting election results, at fiery final debate with Clinton",True
585,435,"Cruz camp responds to Rubio Photoshop flap, brushes off criticism",True
286,136,Re: 10 Things That Every American Should Know About Donald Trumps Plan To Save The U.S. Economy,False
777,627,"US charges 61 with India-based scam involving 15,000 victims",False
773,623,The Dark Agenda Behind Globalism And Open Borders,False
274,124,Third-party presidential candidates fight for 15% in polls  and a spot in debates,True
1089,939,BRICS Countries to Invest $500 Million in Russian Gold Deposit - Kira Egorova,False
1399,1249,Obama Meets Boy After Deplorable Trump Fans Attack His Wheelchair When Hes Removed From Rally,False
709,559,Georgia Abandons Ukraine's Anti-Russian Obsession - Archil Sikharulidze,False
883,733,"Done Deal? Clinton, Trump Shift to General Election after Big Wins",True
1460,1310,"Anti-terrorism crackdowns may have spurred attackers, Belgian prosecutor says",True
758,608,Meet The Man Who Started The Illuminati,False
768,618,FBI reopens Clinton investigation as new emails found  Comey,False
155,5,"Tehran, USA",False
1361,1211,"Saudi Arabia's King Abdullah was incremental reformer, US ally (+video)",True
669,519,Ive Always Been An Admirer Of Donald Trump  Taoiseach,False
528,378,Obama on gun control: His emotional evolution,True
242,92,"Why Hillary Clinton, not Bernie Sanders, 'won' town hall",True
1077,927,Hope and hype of Hiroshima cant conceal Obamas dismal record on nuclear disarmament,True
1019,869,Public vs. Media on War,False
28,28,"ISIS supporter tweeted at 10:34 a.m. Shooting began at 10:45 a.m. in Chattanooga, Tenn.",False
786,636,Guardian Front Page: A 16-Year-Old Migrant Cries,False
401,251,Trump Has Forever Changed American Politics,False
178,28,Pure chaos: Donald Trumps campaign management offers a glimpse into his governing style (spoiler alert: its terrible),True
844,694,Rivals Slam Trump over Violent Rallies: 'He Incites Violence',True
1377,1227,'Racist and sexist complaints against Aussie lamb advert rejected,False
799,649,Manny Pacquiao's Son Dead? Report Says Jimuel Pacquiao Dies Of Asthm Complications - Morning News USA,False
1115,965,Texas county switches to 'emergency paper ballots',False
175,25,Anti-Trump forces seek last-ditch delegate revolt,True
1364,1214,GOP insiders: It was a rough night for Ted Cruz,True
284,134,"REPORT: Megyn Trashes Trump, Newt Then Murdoch Announces Replacements Are Available",False
159,9,Iran reportedly makes new push for uranium concessions in nuclear talks,True
965,815,Tsarnaev Mom: Americans Are Terrorists,True
899,749,US Not Ruling Out Daesh Involvement in Afghanistan Offensive,False
900,750,The United States Is Pre-Positioning Enemy Assets In Preparation For A Rigged Election,False
527,377,Collective Consciousness  The Individual is Gone,False
1457,1307,New Study Shows Riots Make America Conservative,True
1434,1284,BREAKING: Trump Rushed Off Stage After Alleged Gunman Found in Rally Audience,False
91,91,I belong to the AFL-CIO.,True
498,348,Manhunt for escaped killers expands to Vermont,True
608,458,Scott Walker's stealth 2016 strategy,True
2,2,"Hillary Clinton agrees with John McCain ""by voting to give George Bush the benefit of the doubt on Iran.""",True
1465,1315,"Obama, Erdogan Discuss Need for Close Cooperation to Counter Daesh",False
817,667,A guide to the Paradoxroutine,False
444,294,"Poll: Trump gains in Iowa, still dominates in New Hampshire",True
57,57,"They were going to build the wall a while ago, not so long ago, like in 06. And they couldnt get environmental impact statements.",False
984,834,Romneys reboot: Can the 2012 loser really fix his problems in 2016?,True
16,16,McCain opposed a requirement that the government buy American-made motorcycles. And he said all buy-American provisions were quote 'disgraceful.' ,True
716,566,October 28: Daily Contrarian Reads,False
553,403,Senate Advances Bill To Approve Keystone Pipeline Despite Obama's Veto Threat,True
1022,872,The Iowa caucuses are closer than you think,True
520,370,Comment on Police Officers Wife Caught Faking a Robbery In a Scheme To Frame Black Lives Matter by The Cat's Vagina (Nasty Woman),False
1267,1117,The Political Songs Of Leonard Cohen,False
203,53,New Comment Features have been Added,False
1049,899,"University of Missouri, please immediately fire employees who taunted media",True
49,49,Hillary Clinton in 2005 co-sponsored legislation that would jail flag burners.,True
857,707,Iran Nuclear Deal: Does Obama want Israel to commit suicide?,True
1325,1175,Clinton Aide Says Future WikiLeaks Releases Are 'Probably Fake',False
166,16,Shocking! Michele Obama & Hillary Caught Glamorizing Date Rape Promoters,False
639,489,THE AMERICAN PUBLIC CAN NO LONGER DEAL WITH THE LIMITLESS CORRUPTION OF THEIR GOVERNMENT,False
989,839,US faces calls to walk away from Iran talks,True
312,162,VIDEO: Journalist Shot by Militarized Police at Standing Rock While Conducting an Interview,False
1294,1144,War is eminent,False
257,107,Kevin MacDonald celebrates Trumps Amazing Victory,False
350,200,We Live In A Time Where Each Individual Has Immense Power,False
732,582,Physicists just found more hints of an elusive particle thats its own antiparticle,False
845,695,Oklahoma Fraternity Is Closed Over Video Of Racist Chant,True
534,384,Physicists Say Consciousness Should Be Considered A State of Matter: The Non Physical Is Real,False
187,37,Ex-Assistant FBI Director: Clintons Are a Crime Family,False
1385,1235,Standing Rock Indian Reservation: Thousands Of Wild Buffalo Appear Out Of Nowhere,False
1152,1002,Reporter says Clinton camp denying him access to events,True
1265,1115,"Clinton, Trump and Obama aren't telling American workers the truth. Here it is",True
976,826,The NRA Just Admitted It Was Always Lying About Obama Confiscating Guns,False
622,472,"14 Days to Do 14 Things, If Hillarys Indicted-Extreme Violence Expected",False
1238,1088,Banana Republic Election in the United States?,False
390,240,Israel stole classified US information and used it to help congressional Republicans,True
282,132,Trump manager says 'undercover voters' will deliver win in US election,True
1382,1232,John Olivers Smear Tactics Exposed As Establishment Propaganda,False
1070,920,"Morning Plum: Get ready for another ideological death struggle, this time over climate",True
665,515,"New O'Keefe Video: Clinton Campaign, DNC Coordinated With Organizations To Incite Violence At Trump Events",True
456,306,"Democrats, Republicans in tight races as Iowans prepare to caucus",True
66,66,"At Bain Capital, we helped start an early childhood learning company called Bright Horizons that First Lady Michelle Obama rightly praised.",True
469,319,Jeb Bush loses TV ad edge to Marco Rubio,True
1477,1327,They Dont Speak For Me  Evangelical PhD SLAMS Religious Right Leaders Supporting Trump,False
1363,1213,How The Oligarchs Plan To Steal The Election,False
218,68,Is google and YouTube in the Hillary's purse?,False
478,328,Revived Clinton Email Scandal Killed By A Slew Of New Facts In Record Time,False
1146,996,GOP Debate Round 3: Expect Another Wild Night,True
672,522,"When They Asked Her What She Thinks of Hillary Clinton, They Never Expected Her to Say THIS!",False
1348,1198,What does Rick Perry have?,True
954,804,The Empire Files: Inside Palestine's Refugee Camps,False
1351,1201,Re: DePaul: Unborn Lives Matter Posters Are Veiled Bigotry,False
1271,1121,Reince Priebus is in over his head,True
331,181,Iran carries out new ballistic missile test,True
263,113,The David Duke Show: Hillarys Treason and Why Trump & Duke Will Win,False
807,657,Israel hawks to Pope Francis: Stay out of politics,True
1426,1276,Comment on Facebook Daughters Day Hoax Is A Sign Of The Times by para kazanmak,False
204,54,World's newspapers react to 'Hebdo' attack,True
1187,1037,Stossel: Why Marco Rubio and Hillary Clinton are 2016's likely nominees,True
1167,1017,Comment on The Science is Overwhelming At This Point Wifi Industry Appeals Brain Tumor Association Ordinance by THE SCIENCE IS OVERWHELMING AT THIS POINT WIFI INDUSTRY APPEALS BRAIN TUMOR ASSOCIATION ORDINANC - WAKING SCIENCE,False
448,298,"Re: WikiLeaks: Neera Tanden has ANOTHER ringing endorsement for Hillary! (No, not really)",False
491,341,"Hannity: WikiLeaks Has Proven That ""Everything The Conspiracy Theorists Said"" Was True",True
800,650,Hillary Clinton's Postapocalyptic Hellscape Plan??,False
19,19,"Almost 100,000 people left Puerto Rico last year.",True
37,37,"The nuclear test conducted in our nation this time is the Earth's 2,054th nuclear test. The five permanent members of the U.N. Security Council have conducted 99.99 percent of the total nuclear tests.",True
1298,1148,What do Americans really think about abortion? The answer may surprise you.,True
801,651,Carmel Institute celebrates 5th anniversary with jazz concert,False
1076,926,Why the Iraq offensive will fail,True
329,179,Connecticut Becomes First State To Boycott Indiana Over LGBT Discrimination Law,True
1201,1051,Bernie Sanders to announce 2016 intentions on Thursday,True
254,104,Where is Gary Johnson?,True
1266,1116,"BREAKING : LGBT Group Endorses Trump, Says, Hillary is Detrimental for Gays  TruthFeed",False
34,34,Says Mark Pryor votes with Obama 93 percent of the time.,True
494,344,AP FACT CHECK: The Republican debaters and the facts,True
1039,889,What Trump and Clinton are looking for in a VP,True
1410,1260,Malaysia to Buy Ships From China in Another Blow to US Regional Dominance,False
1244,1094,The 8th Democratic Debate In 100 Words (And 4 Videos),True
328,178,BUSTED: Clinton Foundation Directly Tied To Plot To Steal Election,False
1387,1237,"Scalia, Thomas & Alito have totally lost it: The complete and utter incoherence of the conservative Supreme Court justices",True
918,768,TRUMP TSUNAMI INCOMING: What Trump Did In Florida Today Will Make Him President!,False
310,160,Christianity under attack: US must do more to promote religious freedom,True
339,189,Prison employee pleaded not guilty to aiding escape of two murderers,True
1326,1176,California slashes water use for upstate farmers,True
1274,1124,WIKILEAKS : Hillary Receiving Donations from Radical Muslims in Turkey  TruthFeed,False
56,56,A federal system that verifies employees are authorized to work in the U.S. is inaccurate anywhere from 50 percent all the way up to in excess of 80 percent of the time.,True
1280,1130,Acting out of weakness? Why Obama's dangerously wrong about Putin's intentions in Syria,True
1353,1203,Did You Notice Anything Different In The MSM Lately?,False
675,525,Which Non-OPEC Producers Can Be Expected To Cut?,False
795,645,What I Learned From Speaking to an R.N.C. Attendee From Every State,True
1030,880,FBI Investigating New Clinton Emails - The Onion - America's Finest News Source,False
1156,1006,Cuba has a possible lung cancer vaccine that America can now test,True
377,227,"Clinton Camp Desperate, Russia Trains for WWIII",False
543,393,#InNorthDakota ~~ PALESTINIANS STAND WITH THE SIOUX,False
748,598,"U.S. Split Along Racial Lines on Backlash Against Police, Poll Finds",True
1261,1111,"Jebs Sad, Quixotic South Carolina Slog",True
1372,1222,Enrique Marquez: I got rifles for San Bernardino killer,True
114,114,The economy is creating jobs at the fastest pace since 1999.,True
272,122,We Were Long Overdue A Presidential Assassination Anyway,False
172,22,Hillary Clinton Makes A Bipartisan Appeal on Staten Island,True
309,159,Super PAC Gets Early Start on Pushing for a 2016 Clinton Campaign,True
1321,1171,Twenty Years of a Dictatorial Democracy     : Information,False
1260,1110,Adelson's Review-Journal Gives Trump First Major Endorsement,True
104,104,"NATO is opening up a major terror division. ... Im sure Im not going to get credit for it, but that was largely because of what I was saying and my criticism of NATO.",False
615,465,How public funding of elections makes politics even more polarized,True
1208,1058,Why You Should Stop Apologizing for Doing All That You Can,False
754,604,"Russia, India will expand military cooperation with focus on Navy projects | Russia & India Report",False
821,671,US Airstrike Kills Four Iraqi Troops Near Mosul,False
724,574,OPEC sees oil prices exploding to $200 a barrel,True
273,123,"Flip-flop: Vox warns of serious risk of Election Day violence, and not the good kind either",False
356,206,"Hillary Melts Down Over Weiner In Public, PICS Prove Campaign Is Imploding",False
1135,985,"Politico Tries to Destroy Trump, But It Backfires IMMEDIATELY",False
1106,956,I Am A Syrian Living in Syria: It was Never a Revolution nor a Civil War. The Terrorists are sent by your Government,False
293,143,Trumped!,False
24,24,Says Mitt Romney wants to get rid of Planned Parenthood.,False
1212,1062,Fashwave Friday: Endgame,False
441,291,State Department warns of possible terror attack in South Africa,True
961,811,Major Voter Fraud Already Running Rampant Against Republicans,False
872,722,Now We Can Finally Get to Work,False
880,730,Hillary: Leaked Audio of Her Discussing Rigging an Election in Palestine,False
542,392,"Clinton, Sanders to Face Off in 1st Democrat Debate",True
704,554,BREAKING : Bay of Pigs Veterans Association Endorses Donald Trump  TruthFeed,False
793,643,OnPolitics | 's politics blog,True
1445,1295,Lawmakers Who Have Forgotten Iraq Insist They're Right About Iran,True
334,184,"Come on, Paul Ryan must be running in 2016, right? Right?",True
423,273,"Christians drop, 'nones' soar in new religion portrait",True
561,411,Media turn blind eye to Hillary Clintons glaring mistakes,True
484,334,Netflix Ceo: TVs Future includes Hallucination Pills,False
508,358,Pope Francis met Kim Davis: why it matters in fight over religious freedom (+video),True
620,470,7 Ways To Prepare For An Economic Crisis,False
1406,1256,Biggest Election Fraud In History Discovered In The United States,False
803,653,Raise the wage: Paul Krugman shatters the myth that we cant afford to boost workers pay,True
1469,1319,Here's why creating single-payer health care in America is so hard,True
655,505,Hillary Clinton in lead a day before Election Day,False
1435,1285,"FBI Assistant Director Goes Rogue, Stabs Hillary in the Back on National TV",False
1197,1047,Report: Freddie Gray sustained injury in police van,True
292,142,Poll: 71 percent of Dems think Clinton should keep running even if indicted,True
147,147,Says the Arizona immigration law expressly bans racial profiling.,True
188,38,Hillary Wants Aggressively Interventionist Foreign Policy,False
811,661,Why Hillary Clinton Will Appoint Old World Nationalists to Cabinet Positions,False
554,404,Comment on Indoor Gardening Made Easy: The Nutritower! by Indoor Gardening Made Easy: The Nutritower!  Collective EvolutionGardening Business News UK | Gardening Business News UK,False
1349,1199,"Minnesota Man Arrested, Sentenced to 6-Months in Jail for Having a Windmill On His Property",False
465,315,"Cruz copying me on border wall, Trump says",True
1248,1098,Donald Trump threatens to jail Hillary Clinton in second presidential debate,True
39,39,"Under President George W. Bush, we added $4.9 trillion to the debt. Under President Obama weve added $6.5 trillion to the debt.",True
333,183,Why Joe Biden can't get no respect,True
86,86,There is a federal criminal law that says its a crime to transport dentures across state lines.,True
879,729,Why Comey Reopened the Hillary Investigation,False
182,32,"Brexit Encourages UK to Trade With Non-EU States, Including Russia",False
1256,1106,#2816: Clinton Prides 8(a) Pig Farm Bridge  Serco Zulu Server Snuff Soros's Patented Voter Key,False
325,175,Sunday in Charleston: Worship at Emanuel AME,True
1269,1119,Gary Johnsons Post-Debate Reactions,True
1087,937,Taking Trump voters concerns seriously means listening to what theyre actually saying,True
433,283,"As Rand Paul stalls, Ted Cruz seeks to pick up support among libertarians",True
363,213,"The Week In Pictures  Week Of October 31, 2016 - The Onion - America's Finest News Source",False
1463,1313,Editorial: Presidential stakes are high for nuclear arsenal - The Boston Globe,True
1253,1103,Obama ISIS war authorization: Request sent to Congress,True
60,60,Only 2 percent of public high schools in the country offer PE classes.,False
376,226,Iran letter blowback startles GOP,True
301,151,Comment on Maryland Trump Supporter: They Switched My Vote to Hillary by misterdawg,False
113,113,Says Obama promised unemployment would never go above 8 percent.,False
983,833,A sharp exchange over election-year polling offers thoughts for the rest of us,True
380,230,Laura Bush hints she'd rather see Hillary as president,True
671,521,BrotherJohnF Silver Update: Fake Election,False
850,700,Supreme Court Readies Blockbuster Rulings,True
209,59,Detroit womens Halloween decorations depict real-life horrors  such as shootings police by police,False
108,108,"Under President Barack Obamas jobs bill, states would no longer have to lay off teachers, firefighters and police officers.",True
1374,1224,Donald Trump Begs Hillary Clinton Early Voters to Change Their Votes,False
27,27,Rick Perry has never lost an election and remains the only person to have won the Texas governorship three times in landslide elections.,True
1117,967,"Obama opens up on Iran: What he's learned about war, Republicans, and his foreign policy",True
25,25,I dont know who (Jonathan Gruber) is.,False
191,41,Real Disclosure! Secret Alien Base Found In Moon's Tycho Crater,False
525,375,Miracles Man: Metaxas Vs. Closed Minds And A Closed Universe,True
517,367,"Drudge, Koch, Soros, Bezos: These 4 non-politicians will determine the next president",True
1340,1190,"Fear of Trump sparking a surge in citizenship, voter applications",True
1159,1009,White House counsel reportedly kept in dark on Clintons personal email use,True
906,756,CLINTON EMAIL INVESTIGATION HAS SHIFTED THE POLLS SIGNIFICANTLY IN TRUMPS FAVOR,False
291,141,Elizabeth Warren Just Blasted The FBI Director For Going After Hillary Instead Of Wall Street Crooks,False
788,638,Why raising the Social Security retirement age really does hurt the poor the most,True
535,385,"A GOP Weekend, Courtesy Of The Koch Network And Citizens United",True
761,611,Collusion Between Facebook and Hillarys Campaign Revealed in Clinton Emails,False
307,157,Martin OMalley Praises Senate Democrats for Holding Up Trade Deal,True
860,710,Would Trump presidency threaten rule of law?,True
571,421,"Obama seeks global climate pact in Paris, amid resistance at home",True
624,474,Oregon Standoff Leaders Acquitted For Malheur Wildlife Refuge Takeover,False
122,122,Says 88 Texas constables have died in the line of duty.,True
48,48,It was under Barack Obama and Hillary Clinton that changed the rules of engagement that probably cost (Capt. Humayun Khans) life.,False
31,31,"If you look at states that are right to work, they constantly do not have budget deficits and they have very good business climates.",False
888,738,We dont just need to see Trumps taxes  we need a real medical report on him,True
578,428,Your Facebook Page Could Land You In a FEMA Camp,False
774,624,Re: 22 Reasons Why Starting World War 3 In The Middle East Is A Really Bad Idea,False
1023,873,Entering U.S. as refugees would be hard for terrorists,True
1088,938,Donald Trumps campaign of terror: How a billionaire channeled his authoritarian rage  and soared to the top of the polls,True
515,365,VIDEO: Creepy Clown Gets Pistol-Whipped!,False
871,721,Sesame Seeds for Knee Osteoarthritis,False
630,480,How the confidence deficit is impacting the 2016 election,True
1133,983,Could This Be the Real 'Super Tuesday'? A Look at What's at Stake,True
1331,1181,Press release on Foreign Minister Sergey Lavrovs meeting with Namibian Deputy Prime Minister and Minister of International Relations and Cooperation Netumbo Nandi-Ndaitwah - Russia News Now,False
136,136,Oregonians have an amazing no-cost way to fight abortion with free political donations,True
193,43,"With 3:20 a.m. tweet storm Saturday, Clinton continues to mock Trumps Friday meltdown",True
1185,1035,Oathkeepers to Prevent Voter Fraud- Operation Sabot,False
705,555,Rigged Election: Hillary & Trump Caught Partying with Kissinger at Jesuit Gala,False
1453,1303,PressTV-Huge blast kills 47 in Pakistan's Balochistan,False
150,0,You Can Smell Hillarys Fear,False
306,156,How Clinton plans to stop Sanders' momentum,True
913,763,370 Economists Sign Letter Urging America Not To Vote For Donald Trump,False
973,823,NATO Buildup in Eastern Europe: Weve Only Seen the Tip of the Iceberg,False
927,777,FREE Summit from Health Experts Teaches About Healthy Fats to Reverse Disease and Lose Weight,False
714,564,Hillarys Big Tent is Obamas Grand Bargain on Steroids,False
1334,1184,Tribute to the Last Honorable US Senator: The Story of Paul Wellstones Suspected Assassination,False
891,741,Bundy Ranch occupiers acquitted on all counts after challenging the corrupt Bureau of Land Management,False
925,775,The Northern Sea Route: New Prospects for the Pacific Rim | New Eastern Outlook,False
555,405,US abstains from UN vote calling for end to Cuban embargo,False
715,565,Kasich bows out. Did he do 'the right thing?',True
834,684,A Tea Party Congressman Just Called For Armed Uprising If Trump Loses,False
638,488,Forbidden History. Secret Egyptology Exposed!,False
646,496,Sanders warns Clinton against moderate as VP,True
403,253,"The role of the US and Nato in EU relations with China, by Manlio Dinucci",False
663,513,"BREAKING: New Law Stops Hillary In Her Tracks, She Is Now Officially Ineligible To Run",False
18,18,"Water rates in Manila, Philippines, were raised up to 845 percent when a subsidiary of the World Bank became a partial owner.",True
1174,1024,VIDEO : Sean Hannity The American People Have Finally Been Heard  TruthFeed,False
394,244,"New Study Links Fluoride Consumption To Hypothyroidism, Weight Gain, And Worse",False
838,688,Source: Baltimore mayor ordered police to stand down,True
634,484,Like a Concentration Camp Police Mark DAPL Protesters with Numbers and Lock Them in Dog Kennels,False
612,462,November 8 Is (Finally) Here: An Abridged Election Day Resource Guide,False
1205,1055,US Presidential Elections Sound a Warning of Catastrophes to Come,False
1171,1021,Migrants Refuse To Leave Train At Refugee Camp In Hungary,True
296,146,"Cyrus Mistry renames himself Rohit Sharma-Mistry, gets job back",False
428,278,"In France, a growing debate over why some speech is protected and some isnt",True
738,588,Gas prices could drop toward $1 a gallon,True
1083,933,The GOP's big-money plan to save the Senate,True
477,327,How Jeb Bush can avoid being the Jon Huntsman of 2016,True
597,447,"Paul Ryans big speaker hangup is reportedly his family. For a male lawmaker, thats unusual.",True
1082,932,Democratic convention: passionate end to day one steadies early drama,True
1155,1005,White House warns Congress: Fight Zika or live to regret it,True
827,677,Michael Moore: Joe Blow Will Vote Trump As Ultimate F You to the Elite A Human Molotov Cocktail,False
492,342,Russia successfully tests its first-ever hypersonic weapon,False
1476,1326,"US Officials, FBI See No Link Between Trump and Russia",False
358,208,Jubilee Year of Mercy ends on November 20. Following Judgment?,False
344,194,Raqqa/Mosul: Politicians Fiddle As Middle East Burns,False
1264,1114,Tradesman keeps promise,False
447,297,Obama Details His Disappointment With Netanyahu In First Post-Election Comments,True
1215,1065,Chris Christie Bolsters Political Team as Allies Launch Super PAC,True
1304,1154,"China, Russia, The Silk Road, Commodities, Nixon And A Massive Bull Market In Gold & Silver",False
416,266,What do Americans really think of election coverage?,True
196,46,Senate race rankings: Dems attack as GOP lays swing-state groundwork,True
643,493,The end of white Christian America is nigh: Why the countrys youth are abandoning religious conservatism,True
208,58,Donald Trump: Hillary Clinton has 'caused tremendous death',True
1056,906,News Shot: Detroit Airport Uses New System To Control Travelers,False
186,36,Donald Groped Hillary in 2005! Trump and Weiner Sext Each Other!,False
503,353,Comment on U.S. war with Iran has already begun by      /    1390 - ,False
308,158,Shiite Militias Join Iraqs Mosul Attack,False
417,267,Exclusive: Siege of Islamabad,False
836,686,Obama trade bill in trouble,True
741,591,Top US General Pleads With Troops Not To Revolt Over 2016,False
271,121,Selma 50 years on: John Lewis's recalls the march,True
1480,1330,"Unsurprisingly, this Ku Klux Klan leaflet has a spelling mistake",False
180,30,Jeffrey Sewell et al. : Metabiology face to face with Artificial Intelligence [VIDEO],False
451,301,John Kasichs Advice for Women to Prevent Sexual Assault: Avoid Parties Where Theres a Lot of Alcohol,True
1108,958,Baby Bonds: A Plan for Black/White Wealth Equality Conservatives Could Love?,False
856,706,(((Smithsonian))) Refuses to Include Judge in Black Museum Because He has Normal People Opinions,False
63,63,"There are 321,092 public school teachers in Texas. And there are 313,850 non-teachers in our public schools.",True
1345,1195,Pope Francis address to Congress: what it means for six Catholic lawmakers (+video),True
1342,1192,John Roberts helps overthrow the Constitution,True
865,715,Paris climate summit: What to expect from historic talks,True
1073,923,"Terror attack over, 147 dead at Kenya university",True
1393,1243,High Court Judges looking for a Truss to support them. More soon.,False
513,363,2016's first GOP debate: Six things to look for in Charleston,True
464,314,Can Paul Ryan and Donald Trump coexist within the Republican Party?,True
963,813,Why Rachel Dolezal's assertion that she is black could pave way for folks choosing a 'racial identity',True
1328,1178,Bernie Sanders is unleashing a plan to make prescription drugs cheaper,True
303,153,Blizzard of charges and countercharges melts away as opinions of Trump and Clinton are frozen,True
345,195,Chris Christie losing home-state donors as Jeb Bush makes inroads,True
481,331,Poll finds Ben Carson knocks Donald Trump from top spot nationally,True
342,192,President Trump: A colossal failure for democracy and our terrifying new reality,True
930,780,Forget Wikileaks...this is the real October Surprise that is going to stop Hillary,False
