,News,Label
575,"â€œCLINTON, INCâ€: WATCH HOWâ€™S IT PAINS MSM TO REPORT CLINTON CORRUPTION",FALSE
576,"United States v. Texas, the biggest immigration case in a century, explained",TRUE
577,I dare you to restrain yourself from laughing at Trump and Hillary in a stronger hot show,FALSE
578,UFO Investigator - MAX SPIERS - Found Dead After Vomiting Black Liquid.,FALSE
579,Jewish Press Releases Audio Tape Exposing Hillary Clinton Plotting to Rig Election,FALSE
580,Clinton Campaign STUNNED As FBI Reportedly Reopens Probe Into Hillary Clinton Emails,FALSE
581,The Middle Eastâ€™s sick state,TRUE
582,Physicists just found more hints of an elusive particle thatâ€™s its own antiparticle,FALSE
583,SHOCK: NSA Can Recover ALL of Hillaryâ€™s Deleted Emails,FALSE
584,White House Monitoring Iran Aid Ship to Yemen,TRUE
585,Why Trump is still likely to fall 52 delegates short of nomination,TRUE
586,"Trump, Sanders trade blame over Chicago protests",TRUE
587,Electronic Voting Machines Caught Switching Trump Votes To Hillary: â€œTrying to Steal Texasâ€ | Survival,FALSE
588,Gas prices could drop toward $1 a gallon,TRUE
589,"The Saber Rattling Between Saudis, Iran Just Got More Ominous",TRUE
590,"India's Stonehenge: 7,000-Year-Old Megalithic Site is Oldest Observatory in South Asia",FALSE
591,Top US General Pleads With Troops Not To Revolt Over 2016,FALSE
592,Why Director Comey jumped at the chance to reopen Hillary investigation,FALSE
593,Poll: Obama popularity on the upswing,TRUE
594,BLOOMBERG-BACKED PENNSYLVANIA ATTORNEY GENERAL SENTENCED TO 10-23 MONTHS IN PRISON,FALSE
595,Is A Birthday Surprise Coming For Hillary Criminalton? Kim Dotcoms Mysterious Tweet.,FALSE
596,Rachel Maddow made them fight: Sheâ€™s the reason for the tense Hillary/Bernie fireworks,TRUE
597,Past cases suggest Hillary wonâ€™t be indicted,TRUE
598,"U.S. Split Along Racial Lines on Backlash Against Police, Poll Finds",TRUE
599,The media unload on Donald Trump,TRUE
600,How To Reduce Stress,FALSE
601,Popular Health Exchange In Jeopardy After Surprise Republican Win,TRUE
602,The First Space Photo Of Earth - Shot From A Third Reich Rocket In 1946,FALSE
603,Hillaryâ€™s No Slam Dunk in 2016,TRUE
604,"Russia, India will expand military cooperation with focus on Navy projects | Russia & India Report",FALSE
605,"Make music great again, with these 10 Trumped up album covers",FALSE
606,CNN Talker Famous for Saying 'Pu***' on Air Lashes Out at Newt for Saying Megyn's 'Obsessed with Sex',FALSE
607,Senate GOP leaving tea party primary battles behind,TRUE
608,Meet The Man Who Started The Illuminati,FALSE
609,Anti-Trump delegates now responsible for nominating him,TRUE
610,Syriaâ€™s UN Envoy â€˜Appalledâ€™ By Rebel Attacks On Civilians In Aleppo,FALSE
611,Collusion Between Facebook and Hillaryâ€™s Campaign Revealed in Clinton Emails,FALSE
612,Pro-Obama super PAC shifts focus to possible Clinton 2016 bid,TRUE
613,3 dead in Colorado Springs Planned Parenthood shooting,TRUE
614,"Report from the Refugee Camp in Calais, France: â€œthe Jungleâ€",FALSE
615,Trump refuses to say whether he'll accept election results,TRUE
616,Fiorina blames environmentalists for California drought,TRUE
617,AG Lynch told FBI Director Comey NOT to go public with the new Clinton email investigation,FALSE
618,FBI reopens Clinton investigation as new emails found â€’ Comey,FALSE
619,Congress Knew For At Least Two Years About Pentagon Efforts To Take Back Bonuses From Veterans,FALSE
620,Guilty Verdict Returned In 'American Sniper' Murder Trial,TRUE
621,"As Marco Rubio rises, GOP rivals are reluctant to take him on directly",TRUE
622,Trump Will Skip GOP Debate As Feud With Fox News Boils Over,TRUE
623,The Dark Agenda Behind Globalism And Open Borders,FALSE
624,Re: 22 Reasons Why Starting World War 3 In The Middle East Is A Really Bad Idea,FALSE
625,"Fifteen years after NATO bombings, Montenegro wants to join NATO",FALSE
626,"Parts Of Patriot Act Expire, Even As Senate Moves On Bill Limiting Surveillance",TRUE
627,"US charges 61 with India-based scam involving 15,000 victims",FALSE
628,US: Kurdish Troops Will Be Involved in Invading ISIS Capital of Raqqa,FALSE
629,Kasich: Voters Are â€˜Starting to Pay Attentionâ€™,TRUE
630,Michael Moore Owes Me $4.99,FALSE
631,"A ""Gesture of Thanks"": Turkey arrests terrorists for extradition to Russia",FALSE
632,President Obama really really really really hates Maureen Dowd,TRUE
633,U.S. Congressional Delegation travels to Cuba this weekend,TRUE
634,How Democrats killed Obama's college savings plan,TRUE
635,Clinton Takes First Step To Dispel Doubts About Candidacy,TRUE
636,Guardian Front Page: â€œA 16-Year-Old Migrant Criesâ€¦â€,FALSE
637,Restaurant Chain Tim Hortons Blocks Independent Journalistâ€™s Website on WiFi,FALSE
638,Why raising the Social Security retirement age really does hurt the poor the most,TRUE
639,Afghanistan: 19 die in air attacks on hospital; U.S. investigating,TRUE
640,Trump Makes Last-Minute Push To Appeal To Whites - The Onion - America's Finest News Source,FALSE
641,A new 9/11 memorial to Flight 93: â€˜Our loved ones left a legacy for all of usâ€™,TRUE
642,Fact checking the fourth round of GOP debates,TRUE
643,OnPolitics | 's politics blog,TRUE
644,CLINTON CAMPAIGN COOPERATED WITH POLITICO ON â€˜DEMYSTIFYINGâ€™ HUMA ABEDIN,FALSE
645,What I Learned From Speaking to an R.N.C. Attendee From Every State,TRUE
646,Zakharova: Kiev's talk of an armed OSCE mission is disinformation,FALSE
647,"Final votes on Patriot Act, trade deal bill set dramatic stage for Congressâ€™ return",TRUE
648,Donâ€™t write Donald Trumpâ€™s political obituary just yet: Why surging Ben Carson looks like a flavor of the month,TRUE
649,Manny Pacquiao's Son Dead? Report Says Jimuel Pacquiao Dies Of Asthm Complications - Morning News USA,FALSE
650,Hillary Clinton's Postapocalyptic Hellscape Plan??,FALSE
651,Carmel Institute celebrates 5th anniversary with jazz concert,FALSE
652,Trumpâ€™s Twitter Access Revoked - The Onion - America's Finest News Source,FALSE
653,Raise the wage: Paul Krugman shatters the myth that we canâ€™t afford to boost workersâ€™ pay,TRUE
654,Obamaâ€™s Arctic Trip Comes as Climate Change Builds as 2016 Issue,TRUE
655,YouTube censoring videos â€“ on censorship!,FALSE
656,Hillary Clinton should proactively set out ethics rules,TRUE
657,Israel hawks to Pope Francis: Stay out of politics,TRUE
658,"Budgeting the Good War, for 75 Years",FALSE
659,Will the anti-Clinton revolt among American elites gain momentum?,FALSE
660,American Funhouse: Manufacturing Consent,FALSE
661,Why Hillary Clinton Will Appoint Old World Nationalists to Cabinet Positions,FALSE
662,Hereâ€™s What Clinton and Trump Must Do on the Debate Stage to Win the Night,TRUE
663,Both Clinton and Trump would bring a war-time posture to the White House,TRUE
664,"The GOP debate fear cauldron: According to the Republican candidates, youâ€™re going to die",TRUE
665,Clinton holds narrow lead over Trump on eve of conventions,TRUE
666,Kevin McCarthy announces he's a candidate for House speaker (+video),TRUE
667,A guide to the Paradoxroutine,FALSE
668,AT&T-Time Warner Merger: Another Media Consolidation That Puts Profits Over Consumers,FALSE
669,Fall of the House of Bush: How last name and Donald Trump doomed Jeb,TRUE
670,Mitt Romney Fans Speculation Over Another White House Run,TRUE
671,US Airstrike Kills Four Iraqi Troops Near Mosul,FALSE
672,"â€˜Tolerantâ€™ Liberals Show Nothing But Contempt, Hatred Toward Nationâ€™s Only Black Supreme Court Justice",FALSE
673,"Us vs Them: When Politics is Treated Like a Football Game, No One Wins",TRUE
674,Manhunt shifts to lone cabin in upstate New York: Prisoner hideout?,TRUE
675,Armed Dakota Access Contractor Accused Of Trying To Infiltrate Water Protectors,FALSE
676,18 State Swat Team Drill In Prep for Backlash Against a Stolen Election,FALSE
677,Michael Moore: Joe Blow Will Vote Trump As â€œUltimate Fâ€“â€“ You to the Eliteâ€¦ A Human Molotov Cocktailâ€,FALSE
678,"More Beer, Less Vodka as Russians Mull Ongoing Crisis - Rustem Falyakhov",FALSE
679,Stop the vendetta against Planned Parenthood,TRUE
680,Understanding Propaganda - The Art Of Distraction And Disinformation,FALSE
681,Huffington Post Continues Campaigning for Hillary Clinton,FALSE
682,TRUNEWS 10/31/16 Dr. Lance Wallnau | Answered Prayer: The Cabal Crumbles,FALSE
683,Ted Cruz victory shows GOP's impossible conundrum (+video),TRUE
684,A Tea Party Congressman Just Called For Armed Uprising If Trump Loses,FALSE
685,"US pullout from Yemen eases pressure on Al Qaeda, lawmakers warn",TRUE
686,Obama trade bill in trouble,TRUE
687,Secret Service testing ways to intercept rogue drones with late-night flights over Washington,TRUE
688,Source: Baltimore mayor ordered police to stand down,TRUE
689,MARKETWATCH LEFTIST: MSMâ€™s â€œBlatantâ€ Anti Trump Bias May Be Suicidal,FALSE
690,Jane Sanders to FBI: Get on with Clinton email probe,TRUE
691,"Happy New Year, Wall Street: Congress Has Another Gift For You",TRUE
692,"The Left Turns on Bob Dylan for His Pro-Israel Views, Refusal to Acknowledge Nobel Prize",FALSE
693,FACEBOOK Nazi Thought Police editors threaten to quit if Mark Zuckerberg doesnâ€™t ban Donald Trump for hate speech,FALSE
694,Rivals Slam Trump over Violent Rallies: 'He Incites Violence',TRUE
695,Oklahoma Fraternity Is Closed Over Video Of Racist Chant,TRUE
696,"Jeb Bush in 2016: The good, the bad and the ugly",TRUE
697,A whirlwind day in D.C. showcases Trumpâ€™s unorthodox views and shifting tone,TRUE
698,"Andrew Maguire â€“ Paper Gold Market Trades Jaw-Dropping 6,800 Tonnes In One Day!",FALSE
699,What A Hillary Presidency Would Bring,FALSE
700,Supreme Court Readies Blockbuster Rulings,TRUE
701,This is What Will Happen to Mosul After ISIS is Evicted,FALSE
702,Mall of America to Close for First Time Ever on Thanksgiving,FALSE
703,Former Director Of National Budget Warns That Markets Will Tank After US Election,FALSE
704,Delete Your Account â€“ Episode 23: Donâ€™t Get Sick,FALSE
705,"CNN Reach New Low, Call Sheriff Clarke A â€˜Terroristâ€™ After Trump Gave Him The Most Important Job! | EndingFed News Network",FALSE
706,(((Smithsonian))) Refuses to Include Judge in Black Museum Because He has Normal People Opinions,FALSE
707,Iran Nuclear Deal: Does Obama want Israel to commit suicide?,TRUE
708,"Syrian War Report â€“ November 7, 2016: Russian Attack Helicopters Swarm in Homs Province | The Vineyard of the Saker",FALSE
709,Bernie's swan song begins,TRUE
710,Would Trump presidency threaten rule of law?,TRUE
711,Google And God,FALSE
712,Bernie Sanders Says What The Media Wonâ€™t: Trump Is A Gutless Political Coward,FALSE
713,Sanders delegates' convention agenda,TRUE
714,Is it necessary to break the law to improve your standard of living?,FALSE
715,Paris climate summit: What to expect from historic talks,TRUE
716,"Trump doctorâ€™s letter: He takes cholesterol drug, is overweight but is in â€˜excellentâ€™ health",TRUE
717,Game changer? Trump supporter charged in voter fraud case,FALSE
718,"Supreme Court: your right to a ""speedy trial"" ends when you're declared guilty",TRUE
719,We told you so! The Zika virus is harmless,FALSE
720,Debating the Future of American Power Abroad,TRUE
721,Sesame Seeds for Knee Osteoarthritis,FALSE
722,Now We Can Finally Get to Work,FALSE
723,Trick-Or-Treaters Get Their Socks Rocked By BADASS Hillary Pumpkin Outside,FALSE
724,Amurexit from NAFTA TPP Wall Street and Global Policeman,FALSE
725,Islamic State accepts Boko Haram allegiance pledge,TRUE
726,Wife of Muslim jihadist who killed and wounded over 100 in Orlando nightclub massacre says she â€œknew nothingâ€,FALSE
727,Farming Invented Many Times by Many Different Farmers Over A Vast Landscape. @CarlZimmer. @NYTimes. - Russia News Now,FALSE
728,Netanyahu warns Iran deal could 'threaten the survival' of Israel,TRUE
729,Why Comey Reopened the Hillary Investigation,FALSE
730,Hillary: Leaked Audio of Her Discussing Rigging an Election in Palestine,FALSE
731,"After Brussels, Trump's 'strength' resonates with GOP voters (+video)",TRUE
732,The Intercept Outs Neocon Democratâ€™s Smear Against Trump as â€˜Putinâ€™s Puppetâ€™ - Eric Zuesse,FALSE
733,"Done Deal? Clinton, Trump Shift to General Election after Big Wins",TRUE
734,What Youâ€™re Not Told: 90% Of American Media Is Controlled By Six Corporations,FALSE
735,"Steve Quayle On Economic Collapse, World War 3 and U S elections",FALSE
736,What Brian Williamsâ€™s Chopper Whopper Says About Modern News Media,TRUE
737,"Republicans have little reason to act on immigration â€” both today, but also before the 2016 primaries",TRUE
738,We donâ€™t just need to see Trumpâ€™s taxes â€” we need a real medical report on him,TRUE
739,Police morale can wait: How the Baltimore riots should reshape Attorney General Loretta Lynchâ€™s agenda,TRUE
740,The Militarized Police at Standing Rock is Working for This Man,FALSE
741,Bundy Ranch occupiers acquitted on all counts after challenging the corrupt Bureau of Land Management,FALSE
742,The Truth About Atlantis [Video],FALSE
743,Major Corporate Sponsors Are Scaling Back Support for GOP Convention,TRUE
744,Admit it: You love Tax Day! (Opinion),TRUE
745,Western QLD Drovers Show Solidarity With C.U.B Workers By Only Drinking Sauv Blanc â€“ The Betoota Advocate,FALSE
746,CNBC Just Confirmed Comey Is Abusing His Power To Help Trump,FALSE
747,JASON CHAFFETZ EXPOSED HILLARY CLINTONâ€™S PLAN TO BRIBE FBI AGENTS TO LET HER GO,FALSE
748,Obama On Baltimore: 'This Is Not New',TRUE
749,US Not Ruling Out Daesh Involvement in Afghanistan Offensive,FALSE
750,The United States Is Pre-Positioning â€œEnemy Assetsâ€ In Preparation For A Rigged Election,FALSE
751,Booze Brands Polarize Just Like Politicians,TRUE
752,Why Greece and Iran seem willing to take on the world (+video),TRUE
753,Comment on â€œThis is My Second Oneâ€ â€” Virginia Cop Caught Bragging About Killing Two Unarmed People by Jamieson,FALSE
754,"Hillary Clinton Promises Steady Leadership, More Jobs in Historic Speech",TRUE
755,News: Election Night Disaster: John King Tapped His Electoral College Map Too Hard And Fell Headfirst Into A Digital Hellscape,FALSE
756,CLINTON EMAIL INVESTIGATION HAS SHIFTED THE POLLS SIGNIFICANTLY IN TRUMPâ€™S FAVOR,FALSE
757,"People Power! Natives declare treaty rights, police admit defeat - cite lack of 'manpower' to remove DAPL protesters",FALSE
758,Obama: U.S. cannot solve the world's problems alone,TRUE
759,How hackers eroded Americans' trust in democratic process,TRUE
760,Boy With Autism Makes His First Friend Ever And His Mom Canâ€™t Stop Crying,FALSE
761,Julian Assange October Surprise REVEALED,FALSE
762,First Contact Film Trailer,FALSE
763,370 Economists Sign Letter Urging America Not To Vote For Donald Trump,FALSE
764,"Here come the jobs, finally",TRUE
765,What Walker's Departure Means for GOP Field,TRUE
766,Julian Assange Ends The Suspense: â€œThe Source Of Hacked Emails Is Not Russiaâ€,FALSE
767,Dem Operative Who Oversaw Trump Rally Agitators Visited White House 342 Times,TRUE
768,TRUMP TSUNAMI INCOMING: What Trump Did In Florida Today Will Make Him President!,FALSE
769,Trumpâ€™s Star Vandalized On Hollywood Walk Of Fame - The Onion - America's Finest News Source,FALSE
770,Obamaâ€™s trip to Ethiopia alarms some human rights activists,TRUE
771,Nearly All Wild Animals Face Mass Extinction By 2020,FALSE
772,Illegal Immigrants Could Elect Hillary,TRUE
773,15 Foods That Contain the Most Vitamin E | Alternative,FALSE
774,TREY GOWDY: â€œWHAT IN THE WORD IS LORETTA LYNCH DOING TALKING TO COMEYâ€,FALSE
775,The Northern Sea Route: New Prospects for the Pacific Rim | New Eastern Outlook,FALSE
776,Cruz campaign: We could have stopped Trump if Rubio became running mate,TRUE
777,FREE Summit from Health Experts Teaches About Healthy Fats to Reverse Disease and Lose Weight,FALSE
778,Kentucky governor: Electing Hillary Clinton may eventually lead to violence,TRUE
779,Contaminated Food from China Now Entering the U.S. Under the 'Organic' Label,FALSE
780,Forget Wikileaks...this is the real October Surprise that is going to stop Hillary,FALSE
781,Donald Trump: The next President of the United States of America,FALSE
782,14 Days and Counting-There Will Be a Civil War No Matter Who Wins the Election,FALSE
783,Internet Is On Fire With Speculation That Podesta Emails Contain Code for Child Sex,FALSE
784,Inside Jeb's 'shock and awe' launch,TRUE
785,Southern Poverty Law Center Targets Anti-Jihad Crusaders (Ann Corcoran Honored!),FALSE
786,Babylon Mystery Religion Series,FALSE
787,Relief efforts to find survivors intensify amid powerful aftershocks,TRUE
788,The early 2016 primary calendar is now set. It will change.,TRUE
789,Trump: I wouldn't accept Cruz's endorsement,TRUE
790,Confirmed: Public overwhelmingly (10-to-1) says media want Hillary to win,FALSE
791,"Mitt Romney Calls Donald Trump 'A Phony, A Fraud'; Trump Hits Back",TRUE
792,"In Jamaica, Obama indicates that he will remove Cuba from terrorism list",TRUE
793,Turkey Rounds Up Erdoganâ€™s Political Opponents as Crackdown Widens,FALSE
794,Trump controlled by Mossad,FALSE
795,THE POLLS CAN NO LONGER BE RIGGED THIS ELECTION,FALSE
796,New Lunar Craters Mystery | Space News,FALSE
797,Cruz's immigration gambit,TRUE
798,Donald Trump Wins The Presidency In Historic Victory,FALSE
799,Trump slams GOP nominating process as top aide accuses Cruz of 'gestapo tactics' to win delegates,TRUE
800,Battle for the Ages,FALSE
801,Discrimination and Condemnation: Australiaâ€™s War on Boat People,FALSE
802,Obama hits the trail for Hillary Clinton: Will he help or hurt?,TRUE
803,Scaliaâ€™s death comes just a month before the courtâ€™s biggest abortion case in years,TRUE
804,The Empire Files: Inside Palestine's Refugee Camps,FALSE
805,New Saudi king ascends to the throne as terrorism threat grows,TRUE
806,"With Another Deadline Looming, Whispers Of Iran Nuclear Deal Emerge",TRUE
807,Donald Trump's Clintonesque foreign policy,TRUE
808,The Israeli Trumpess,FALSE
809,Comment on Sheriff Says Cannabis Makes People Murderers Because â€œRational Thoughtâ€ Leads to Violence by Isaid Dilligaf,FALSE
810,Seven World-Historical Achievements of the Iraq Invasion of 2003,FALSE
811,Major Voter Fraud Already Running Rampant Against Republicans,FALSE
812,The REAL REASON Hillary Was Not Prosecuted For Her Email Scandal Will Infuriate You,FALSE
813,Why Rachel Dolezal's assertion that she is black could pave way for folks choosing a 'racial identity',TRUE
814,Brexit and the Law,FALSE
815,Tsarnaev Mom: Americans Are â€˜Terroristsâ€™,TRUE
816,It isnâ€™t â€˜Islamophobiaâ€™ when an Oklahoma GOP State Rep. says â€œIslam is a cancer in our nation that needs to be cut outâ€,FALSE
817,WELCOME TO PARIS where tour buses have to navigate around all the new Muslim tent cities filling the streets,FALSE
818,Clinton braces for Nevada nail-biter,TRUE
819,The Israeli Trumpess,FALSE
820,US Insiders â€“ Not Russia â€“ Leaked Clinton Emails,FALSE
821,Is This Why The Smash In Gold & Silver Is Happening? A Shocking Game-Changer For Gold & Silver Is Now Unfoldingâ€¦,FALSE
822,Dad in weird mood since 2004,FALSE
823,NATO Buildup in Eastern Europe: â€˜Weâ€™ve Only Seen the Tip of the Icebergâ€™,FALSE
824,California & Oregon Want To Secede From The U.S. After Trump Election,FALSE
825,Here are the top five things to watch in tonight's debate,TRUE
826,The NRA Just Admitted It Was Always Lying About Obama Confiscating Guns,FALSE
827,"Head Of Medicare, Who Oversaw Obamacare Rollout, Will Step Down",TRUE
828,Republican Protester Says He Was Nearly Killed After Trump Says â€˜Take Him Outâ€™,FALSE
829,"Donald Trump, president of the Confederacy: The Southern strategy created the GOP civil war",TRUE
830,"Former Miss Finland accuses Trump of sexual assault, bringing number of accusers to 12",FALSE
831,Kerry orders State Department review of records retention amid Clinton email controversy,TRUE
832,United States Â– Reformation or Fracture?,FALSE
833,A sharp exchange over election-year polling offers thoughts for the rest of us,TRUE
834,Romneyâ€™s reboot: Can the 2012 loser really fix his problems in 2016?,TRUE
835,Is it possible to fix the polarization of American politics?,TRUE
836,CETA: Canada Has Challenged The EUâ€™s Chemical Regulations 21 Times,FALSE
837,Tiny Homes Banned In U.S. At Increasing Rate As Govt Criminalizes Sustainable Living,FALSE
838,"Life: When These Third-Graders Saw Their Classmate Didnâ€™t Have A Lunch, They Kept Feeding Him More And More Lunches Until He Clogged The Door And Got School Canceled",FALSE
839,US faces calls to â€˜walk awayâ€™ from Iran talks,TRUE
840,Netanyahu warns supporters he may lose in Tuesdayâ€™s election,TRUE
841,Harry Reid Calls Trade Push By Obama And GOP 'Insanity',TRUE
842,Sex and the Presidential City,FALSE
843,San Bernardino massacre: A horror that affects us all,TRUE
844,Netanyahu's Iran Speech: Why it's important for Congress to at least listen to Israel's leader,TRUE
845,Obama: Warren 'Absolutely Wrong' On Trade Deal,TRUE
846,The Guardian is Going Friggin Nuts Over Calais,FALSE
847,Swing-state stunner: Trump has edge in key states,TRUE
848,AUSTRIAN DISGRACE: No jail for Muslim migrant who dumped his own baby in the middle of the road after he got drunk and enraged,FALSE
849,The Modern History of Â‘RiggedÂ’ US Elections,FALSE
850,Carly Fiorina will appear in top-tier Reagan Library debate,TRUE
851,STRANGE THING moving up Alaskaâ€™s Chena River caught on video,FALSE
852,Trump Expected to Name Running Mate Soon: Looking for an 'Attack Dog',TRUE
853,President Obamaâ€™s Interview With Samantha Bee Will Have You Rolling On The Floor Laughing (VIDEO),FALSE
854,The End of the Road for John Kasich,TRUE
855,Why Negotiators At Paris Climate Talks Are Tossing The Kyoto Model,TRUE
856,"WHAT HAPPENED? In 2014, Quebec tried to pass a Charter that would have banned all religious attire in public, specifically to prevent Muslim women from hiding their faces",FALSE
857,Election 2016 and the Growing Global Nuclear Threat,FALSE
858,"How Barack will juggle Bibi, Vlad and Hillary",TRUE
859,Pentagon: No Plan â€˜So Farâ€™ For US Troops to Enter Mosul,FALSE
860,Russian pianist Denis Matsuev terrorized in US for supporting Putin,FALSE
861,"In Rand Paul and Marco Rubioâ€™s feud over Cuba policy, a preview of GOPâ€™s 2016 foreign policy debate",TRUE
862,Former GOP Representative Calls For Armed Insurrection (VIDEO),FALSE
863,Jeb Bush blames Iraq unrest on Obama,TRUE
864,Cop Versus Two Informed Teens who Refuse to Submit to an Unlawful Detainment,FALSE
865,Al Qaeda rep says group directed Paris magazine attack; US issues travel warning,TRUE
866,Did Trump Make a â€œSecret Deal NOT To Prosecute Hillaryâ€ In Exchange for Her Concession?,FALSE
867,What 'Draw Muhammad' shootings say about Islamic State reach (+video),TRUE
868,4 Truly Important Items for Your Post-Election List of Things to Protest,FALSE
869,Public vs. Media on War,FALSE
870,"In Baltimore's call for federal police probe, a new search for answers (+video)",TRUE
871,Freedom Rider: Organizing in the Age of Hillary,FALSE
872,The Iowa caucuses are closer than you think,TRUE
873,Entering U.S. as refugees would be hard for terrorists,TRUE
874,"As Crooked HIllary Investigation Reopens, Democrat Cities Push To Allow Illegal Immigrants Voting",FALSE
875,CNN Calls Sheriff Clarke A â€˜Terroristâ€™ After Trump Considers Giving Him An Incredible New Job | EndingFed News Network,FALSE
876,Town in Wisconsin Passes Law That Fines Parents of Bullies,FALSE
877,Here's why moderate Republicans aren't running for Congress anymore,TRUE
878,"Supreme Court to consider redefining 'one-person, one-vote' principle",TRUE
879,Iowa nightmare revisited: Was correct winner called on caucus night?,TRUE
880,FBI Investigating New Clinton Emails - The Onion - America's Finest News Source,FALSE
881,"In a revealing interview, Trump predicts a â€˜massive recessionâ€™ but intends to eliminate the national debt in 8 years",TRUE
882,Euro-Russian Mars Lander May Have Exploded Due to Software Glitch,FALSE
883,The Limitations of Randomised Controlled Trials,FALSE
884,Climate change: What you can do (Opinion),TRUE
885,Obama: Gov. Scott Walker needs to â€˜bone upâ€™ on foreign policy,TRUE
886,Watch: Obama criticizes Kenya's president on gay rights as they stand right by each other,TRUE
887,Shallow 5.4 magnitude earthquake rattles central Italy; shakes buildings in Rome,FALSE
888,Obamaâ€™s plan to boost defense budget points to brewing national security debate,TRUE
889,What Trump and Clinton are looking for in a VP,TRUE
890,Trumps Hollywood Walk of Fame star Destroyed with a Sledgehammer and Pick,FALSE
891,The GOPâ€™s nuclear option for Donald Trump: Why the only way to beat him is so scary,TRUE
892,Checking a claim that 'nobody did anything wrong' on Benghazi,TRUE
893,Who's winning Indiana? It's anybody's guess,TRUE
894,"Palinâ€™s endorsement the latest prize as Trump, Cruz battle for conservatives",TRUE
895,Refugee Resettlement Watch: Swept Away In North Carolina,FALSE
896,Unravelling Chattanooga: What do we know about shooter?,TRUE
897,November Kale,FALSE
898,'There appear to be no rules anymore',TRUE
899,"University of Missouri, please immediately fire employees who taunted media",TRUE
900,How Trump vs. Clinton could reshape the electoral map,TRUE
901,Trump ups the ante in Indiana,TRUE
902,"Plutocrats love Jeb, but voters donâ€™t: Bushâ€™s â€œelectabilityâ€ argument is getting even weaker",TRUE
903,300 US Marines Deployed To Norway Near Russian Border For First Time Since World War II,FALSE
904,Julian Assange: Why We Published What We Have on the US Elections,FALSE
905,Pakistan expels India diplomat in tit-for-tat move,FALSE
906,News Shot: Detroit Airport Uses New System To Control Travelers,FALSE
907,"Chris Christie: If I Run, I Will Beat Hillary Clinton",TRUE
908,"Christie Hides $800,000 in Travel Bills",TRUE
909,Russia deploys missiles in Syria after Turkey shoots down bomber,TRUE
910,Lawbreaking AirBnB At It Again: Sends Out Spam That Violates CAN-SPAM Act,FALSE
911,Marco Rubio self-destructs in New Hampshire,TRUE
912,"Comment on Entitled Customer Slams Restaurant On Yelp, What Happens Next Is Sheer Badassery by customize your own jerseys",FALSE
913,Exclusive: Foreign Isis Fighters Defend Mosul Frontline as Locals Flee,FALSE
914,The President Of The United States of America: Donald J. Trump,FALSE
915,The GOP Is Dying Off. Literally.,TRUE
916,Michael Bloomberg Names Technological Unemployment as the Next Administrationâ€™s â€œGreatest Conundrumâ€,FALSE
917,Carly Fiorina swipes at Trump: â€˜Look at this face.â€™,TRUE
918,Where Donald Trump and Hillary Clinton stand on economic issues,TRUE
919,Can Anyone Beat Trump in the Primary? History Says No,TRUE
920,"Morning Plum: Get ready for another ideological death struggle, this time over climate",TRUE
921,Two Points About the Hillary Clinton Email Fiasco,FALSE
922,IT Firm Wins $63Mln US Army Contract in South Korea - NCI,FALSE
923,"Terror attack over, 147 dead at Kenya university",TRUE
924,"Wall Street, Hollywood, The Media And SJWs Fail To Stop Donald Trump From Becoming Americaâ€™s 45th President",FALSE
925,Robert Durst of HBO's 'The Jinx' charged with murder,TRUE
926,Why the Iraq offensive will fail,TRUE
927,Hope and hype of Hiroshima canâ€™t conceal Obamaâ€™s dismal record on nuclear disarmament,TRUE
928,"650,000 Emails Found On Anthony Weinerâ€™s Laptop; DOJ Blocked Foundation Probe",FALSE
929,Congress Undermines U.S. Global Economic Standing,TRUE
930,Iran nuclear talks: What if the deal falls through?,TRUE
931,Electionâ€™s Rape And Sexual Assault Accusations Need to Be Taken Seriously,FALSE
932,Democratic convention: passionate end to day one steadies early drama,TRUE
933,The GOP's big-money plan to save the Senate,TRUE
934,It Turns Out Trump Put off Investigators for 6 Months While He Destroyed Emails,FALSE
935,Russian Navy Moves Guided Missile Ships to Baltic,FALSE
936,Cruz blasts Trump as phony conservative in front of CPAC crowd,TRUE
937,Taking Trump votersâ€™ concerns seriously means listening to what theyâ€™re actually saying,TRUE
938,Donald Trumpâ€™s campaign of terror: How a billionaire channeled his authoritarian rage â€” and soared to the top of the polls,TRUE
939,BRICS Countries to Invest $500 Million in Russian Gold Deposit - Kira Egorova,FALSE
940,â€œThere is such a thing as being too lateâ€: Obama issues a desperate call for a global climate deal,TRUE
941,Hybrid Wars 8. Strategies Against Africa â€“ Introduction,FALSE
942,Weâ€™re All Going To Lose On November 8th: Get Prepped With This Post-Election Chaos Checklist (VIDEO),FALSE
943,HIV â€˜Cureâ€™ Almost Complete after Scientists Remove Virusâ€™s DNA from Living Tissue,FALSE
944,Vortex Structured Water [Video],FALSE
945,Missing on GOP debate stage: A future president (Opinion),TRUE
946,Senators Seek â€˜Living Wageâ€™ for Capitol Hill Contractors,TRUE
947,Brian Williams Under Fire Over His Shifting Story Of Iraq Helicopter Attack,TRUE
948,Getting 10 Minutes of Sunlight Per Day Can Stop Depression,FALSE
949,AUSTRIA: Freedom Party leader calls Chancellor Angela Merkel the â€œmost dangerous woman in Europeâ€,FALSE
950,The Sex Scandal That Could Change The Election,FALSE
951,Obama administration announces halt on new coal leases,TRUE
