,Unnamed: 0,News,Label
295,145,Saturns Baffling Hexagon  The Raging Storm Four Times the Size of Earth has Changed Its Colors,FALSE
952,802,Obama hits the trail for Hillary Clinton: Will he help or hurt?,TRUE
1136,986,ICE Agent Commits Suicide in NYC; Leaves Note Revealing Govt Plans to Round-up & DISARM Americans During Economic & Bank Collapse | EndingFed News Network,FALSE
518,368,The Other Way of Knowing,FALSE
257,107,Kevin MacDonald celebrates Trumps Amazing Victory,FALSE
1154,1004,Why LeBron Jamess Endorsement Could Help Clinton Retake Ohio,TRUE
224,74,Jeb Bush Picks Up Endorsement From Lindsey Graham,TRUE
1370,1220,The Democrats arent doomed: What I learned from Bernie delegates in Philadelphia,TRUE
765,615,Trump refuses to say whether he'll accept election results,TRUE
1278,1128,Jake Tapper to moderate 's first GOP debate,TRUE
914,764,"Here come the jobs, finally",TRUE
771,621,"As Marco Rubio rises, GOP rivals are reluctant to take him on directly",TRUE
759,609,Anti-Trump delegates now responsible for nominating him,TRUE
1437,1287,Congressional auditors: VA health care is high-risk,TRUE
431,281,Representative Government or Thugocracy?,FALSE
726,576,"United States v. Texas, the biggest immigration case in a century, explained",TRUE
79,79,I think it is unacceptable for the Chinese today to be larger in wind power and in solar panels and photovoltaic manufacturing than all of Europe put together -- forget the United States.,TRUE
760,610,Syrias UN Envoy Appalled By Rebel Attacks On Civilians In Aleppo,FALSE
254,104,Where is Gary Johnson?,TRUE
495,345,Why the drop in income inequality?,TRUE
1223,1073,Take The Money!!: Emails Show How Clinton Campaign Manages Lobbyist Donations,TRUE
639,489,THE AMERICAN PUBLIC CAN NO LONGER DEAL WITH THE LIMITLESS CORRUPTION OF THEIR GOVERNMENT,FALSE
1470,1320,Why Koch and Republican donor network wont back Trump (+video),TRUE
676,526,Trump Team Begins Making List Of Executive Orders To Erase Obamas Presidency On Day One,FALSE
947,797,Cruz's immigration gambit,TRUE
560,410,"America Might Not Deserve Trump, But Dems and Hillary Deserved To Lose",FALSE
1345,1195,Pope Francis address to Congress: what it means for six Catholic lawmakers (+video),TRUE
359,209,Iraq launches operation against ISIS in Anbar province,TRUE
1474,1324,"Walgreens to close 200 stores, boost cost cutting",TRUE
135,135,SaysMichael Bennet wants to close Guantanamo Bay prisonand bring terrorists right here to Colorado.,FALSE
196,46,Senate race rankings: Dems attack as GOP lays swing-state groundwork,TRUE
134,134,Says the U.S. Supreme Court found that Social Security is not guaranteed.,TRUE
458,308,NAZI Flying Saucers & A Permanent Base in Antarctica,FALSE
1046,896,Unravelling Chattanooga: What do we know about shooter?,TRUE
533,383,"Cleveland, Justice Department Reach Policing Deal",TRUE
118,118,"Rudy Giuliani is ""probably the most underqualified man since George Bush to seek the presidency.""",FALSE
1210,1060,WikiLeaks Documents Reveal United Nations Interest In UFOs,FALSE
392,242,Poll shows Trump made up 13 points in under 2 weeks  now he likes polls again,TRUE
1403,1253,"Sanders wins in Wisconsin, keeping alive his improbable bid for the nomination",TRUE
357,207,Clinton Vs. Trump: Latest Electoral Prediction [Greg Laden's Blog] | Science and Technology,FALSE
829,679,Stop the vendetta against Planned Parenthood,TRUE
1156,1006,Cuba has a possible lung cancer vaccine that America can now test,TRUE
715,565,Kasich bows out. Did he do 'the right thing?',TRUE
1003,853,President Obamas Interview With Samantha Bee Will Have You Rolling On The Floor Laughing (VIDEO),FALSE
954,804,The Empire Files: Inside Palestine's Refugee Camps,FALSE
940,790,Confirmed: Public overwhelmingly (10-to-1) says media want Hillary to win,FALSE
1075,925,Robert Durst of HBO's 'The Jinx' charged with murder,TRUE
766,616,Fiorina blames environmentalists for California drought,TRUE
1420,1270,NSA program reportedly helped US gather evidence against North Korea in Sony hack,TRUE
49,49,Hillary Clinton in 2005 co-sponsored legislation that would jail flag burners.,TRUE
330,180,Scott Walker Confronts Doubts About His Grasp of Foreign Policy,TRUE
584,434,Retired Bishop Explains Why The Catholic Church Invented Hell [Watch],FALSE
823,673,"Us vs Them: When Politics is Treated Like a Football Game, No One Wins",TRUE
404,254,"100,000 people have come to recent Bernie Sanders rallies. How does he do it?",TRUE
1392,1242,Hispanic Crowd Boos Marco Rubio off Stage,FALSE
928,778,Kentucky governor: Electing Hillary Clinton may eventually lead to violence,TRUE
1246,1096,Militias prepare for election unrest while Christians fast,FALSE
1093,943,HIV Cure Almost Complete after Scientists Remove Viruss DNA from Living Tissue,FALSE
591,441,Hillary Fan SLEEPS At Rally! Snoozy Smurf Steals Show! (ABC News) Coconut Creek FLA,FALSE
43,43,Says Ohio budget item later signed into law by Gov. John Kasich requires women seeking an abortion to undergo a mandatory vaginal probe.,FALSE
1247,1097,Saudi Arabia to behead disabled man for taking part in protests,FALSE
983,833,A sharp exchange over election-year polling offers thoughts for the rest of us,TRUE
568,418,Muslims regularly use Inshallah (God Willing in Arabic) and nobody calls it Christophobic hate speechso why is Deus Vult (God Willing in Latin) graffiti being called Islamophobic Crusader hate speech?,FALSE
146,146,Barack Obama has never even worked in business.,FALSE
1380,1230,The Most Interesting Chart In The World  Part 2,FALSE
193,43,"With 3:20 a.m. tweet storm Saturday, Clinton continues to mock Trumps Friday meltdown",TRUE
320,170,Trump's New Ad Portraying 'Every Mother's Worst Nightmare' is Nothing Short of Chilling,FALSE
1068,918,Where Donald Trump and Hillary Clinton stand on economic issues,TRUE
206,56,"Closed primaries, 'warped' democracy?",TRUE
1225,1075,"Iowa caucus results: Ted Cruz wins, Hillary Clinton declares victory",TRUE
230,80,Five Reasons the New York Democratic Primary Felt Competitive,TRUE
251,101,Accord reached after Sanders sues the DNC over suspended access to critical voter list,TRUE
312,162,VIDEO: Journalist Shot by Militarized Police at Standing Rock While Conducting an Interview,FALSE
218,68,Is google and YouTube in the Hillary's purse?,FALSE
6,6,Jim Dunnam has not lived in the district he represents for years now.,FALSE
917,767,Dem Operative Who Oversaw Trump Rally Agitators Visited White House 342 Times,TRUE
126,126,You had more women getting computer sciences degrees in the 80s by a factor of 2-plus than you do now.,TRUE
1162,1012,Billionaire Donald Trumps Presidential Campaign Is Flat Out Broke,FALSE
1356,1206,Lester Holt: presidential debate moderator and proven fact-checker,TRUE
1222,1072,Hillary Clinton speech to attack Donald Trump's 'dangerous' foreign policy plans,TRUE
1355,1205,Rubio reignites Cuba debate with Senate hearing,TRUE
1372,1222,Enrique Marquez: I got rifles for San Bernardino killer,TRUE
929,779,Contaminated Food from China Now Entering the U.S. Under the 'Organic' Label,FALSE
1135,985,"Politico Tries to Destroy Trump, But It Backfires IMMEDIATELY",FALSE
340,190,Culchie Tries To Explain Rules Of 25 One More Time,FALSE
999,849,The Modern History of Rigged US Elections,FALSE
796,646,Zakharova: Kiev's talk of an armed OSCE mission is disinformation,FALSE
608,458,Scott Walker's stealth 2016 strategy,TRUE
942,792,"In Jamaica, Obama indicates that he will remove Cuba from terrorism list",TRUE
713,563,The GOP would unite against Trump at its own peril,TRUE
772,622,Trump Will Skip GOP Debate As Feud With Fox News Boils Over,TRUE
621,471,"Press must share the blame: The shallow, ratings-obsessed media is as responsible for Trump as the GOP",TRUE
1148,998,New bionic eye implant connects directly to brain,TRUE
436,286,"Trumka: Disappointment with Obama, a warning for Hillary",TRUE
95,95,Says David Jolly supports privatizing Social Security.,FALSE
648,498,"Architect Of Paris Attacks Was Killed In Raid, French Authorities Say",TRUE
933,783,Internet Is On Fire With Speculation That Podesta Emails Contain Code for Child Sex,FALSE
366,216,Authorities search for clues after raid thwarts potential 'Belgian Charlie Hebdo' attack,TRUE
148,148,Says Gov. Rick Perry has been begging for the federal government to send the Coast Guard to patrol two lakes on the U.S.-Mexico border.,FALSE
1352,1202,Bill Clintons Lover: He Called Ruthless Hillary The Warden,FALSE
619,469,Obama says world should address grievances that terrorists exploit,TRUE
492,342,Russia successfully tests its first-ever hypersonic weapon,FALSE
179,29,"Syrian War Report  November 1, 2016: Syrian Military Deploys Advanced T-90 Battle Tanks to Aleppo",FALSE
471,321,"Our real police/race problem: Diverse forces, white resentment, and Americas persistent divides",TRUE
405,255,Trump The President: What Does That Mean For The World? - CounterCurrents.org,FALSE
950,800,Battle for the Ages,FALSE
367,217,8 classic football banners of our time,FALSE
794,644,CLINTON CAMPAIGN COOPERATED WITH POLITICO ON DEMYSTIFYING HUMA ABEDIN,FALSE
708,558,"No, Sanders wouldn't be a better match for Trump",TRUE
377,227,"Clinton Camp Desperate, Russia Trains for WWIII",FALSE
183,33,"2016 interview with Socrates: Another day of Life in the Empire! Are we near an endgame, or fools to ever hope for change? (6 of ?)",FALSE
761,611,Collusion Between Facebook and Hillarys Campaign Revealed in Clinton Emails,FALSE
689,539,"NGOs should condemn terrorists in Syria, not Russia fighting them  Foreign Ministry",FALSE
792,642,Fact checking the fourth round of GOP debates,TRUE
1076,926,Why the Iraq offensive will fail,TRUE
847,697,A whirlwind day in D.C. showcases Trumps unorthodox views and shifting tone,TRUE
100,100,The Florida Department of Agricultures website FreshFromFlorida.com can be used to get a permit to carry a loaded hidden gun without ever leaving your house.,FALSE
582,432,Get Ready For Civil Unrest: Survey Finds That Most Americans Are Concerned About Election Violence,FALSE
755,605,"Make music great again, with these 10 Trumped up album covers",FALSE
1451,1301,Conservatives in a meltdown: National Reviews confused Against Trump issue is an amazing testament to the rights implosion,TRUE
1468,1318,Magnificent Jellyfish Gardens Purify The Water While Growing Food,FALSE
1299,1149,"They Said What?!: Find Out What Reba McEntire, Whoopi Goldberg, And Pope Francis Have To Say",FALSE
216,66,Why it's funny Republicans are upset with Facebook: Column,TRUE
1102,952,"ObamaCare has cancer. And if its not treated quickly and aggressively, it will die",TRUE
1215,1065,Chris Christie Bolsters Political Team as Allies Launch Super PAC,TRUE
190,40,First Take: Wall Street bids goodbye to June hike,TRUE
302,152,Stuff in the News That No One Is Talking About Because of the Election,FALSE
1145,995,When Will It End? Police Clash with Pipeline Protesters,FALSE
1259,1109,Bully Backs Blowhard for President: Now Christie Likes Trump,TRUE
789,639,Afghanistan: 19 die in air attacks on hospital; U.S. investigating,TRUE
799,649,Manny Pacquiao's Son Dead? Report Says Jimuel Pacquiao Dies Of Asthm Complications - Morning News USA,FALSE
1315,1165,#DraftOurDaughters: Pro-War Hillary Faces Backlash Over Female Draft,FALSE
634,484,Like a Concentration Camp Police Mark DAPL Protesters with Numbers and Lock Them in Dog Kennels,FALSE
467,317,The Rise of Mandatory Vaccinations Means the End of Medical Freedom,FALSE
871,721,Sesame Seeds for Knee Osteoarthritis,FALSE
1050,900,How Trump vs. Clinton could reshape the electoral map,TRUE
939,789,Trump: I wouldn't accept Cruz's endorsement,TRUE
311,161,U.S. Taxpayers Pay AT&T Millions of Dollars a Year For the Privilege of Spying on Them,FALSE
337,187,"Michael Moore admits no women ever melted the ice caps, bombs American history",FALSE
1424,1274,Must Watch: When People Laughed At Donald Trump And Anyone Who Said He Would Win,FALSE
892,742,The Truth About Atlantis [Video],FALSE
1190,1040,"We must smash the Clinton machine: Democratic elites and the media sold out to Hillary this time, but change is coming",TRUE
1305,1155,"Yes, Bernie Polls Better Against Trump Than Hillarybut Theres a Catch",TRUE
378,228,Donald Trump's GOP civil war,TRUE
1242,1092,Superbug cases spur FDA warning on dirty medical scopes,TRUE
1317,1167,From Berkeley to Kent State,FALSE
1411,1261,Vladimir Putin Condemns Europe for Upholding Child Rape (Video) - Ricky Twisdale,FALSE
975,825,Here are the top five things to watch in tonight's debate,TRUE
240,90,Revelation Unleashed: Unlocking The Mysteries Of The Bibles Most Mysterious Book,FALSE
8,8,"However, it took $19.5 million in Oregon Lottery funds for the Port of Newport to eventually land the new NOAA Marine Operations Center-Pacific.",TRUE
292,142,Poll: 71 percent of Dems think Clinton should keep running even if indicted,TRUE
1171,1021,Migrants Refuse To Leave Train At Refugee Camp In Hungary,TRUE
1314,1164,"On climate change, ideological and partisan polarization hardens",TRUE
1398,1248,Justice Department Launches Civil Rights Probe Of Baltimore Police,TRUE
835,685,"US pullout from Yemen eases pressure on Al Qaeda, lawmakers warn",TRUE
1018,868,4 Truly Important Items for Your Post-Election List of Things to Protest,FALSE
1342,1192,John Roberts helps overthrow the Constitution,TRUE
438,288,Wingnuts have a death-grip on Congress: Why Paul Ryan cant control the House GOP,TRUE
89,89,Austin is burdened by the fastest-growing tax increases of any major city in the nation.,FALSE
381,231,"Scott Walker, Rick Perry show limits of super PACs",TRUE
1078,928,"650,000 Emails Found On Anthony Weiners Laptop; DOJ Blocked Foundation Probe",FALSE
575,425,2:00PM Election Day Water Cooler 11/8/2016,FALSE
1228,1078,"Obama Spends Earth Day In The Everglades, Taunting Republicans On Climate Change",TRUE
233,83,John Kerry: ISIS responsible for genocide,TRUE
1448,1298,Hotel CEO Caught Celebrating Using Government to Make Airbnb Illegal So They Can Price Gouge,FALSE
1219,1069,BREAKING: THE REAL REASON HILLARY CLINTON WONT BE CHARGED BY THE FBI,FALSE
58,58,Sen. Obama's campaign announced that he's choosing his cabinet.,FALSE
64,64,"Under Mayor Cicilline, [Providence] was a sanctuary city.",FALSE
260,110,Brothers ID'd as suicide bombers in Belgium,TRUE
1377,1227,'Racist and sexist complaints against Aussie lamb advert rejected,FALSE
90,90,"Phoenix, Arizona, is the No. 2 kidnapping capital of the world.",FALSE
245,95,CNN: One voter can make a difference by voting repeatedly,FALSE
94,94,"President Ronald Reagan sent troops into conflict only in one circumstance, which was in Grenada We were in a peacekeeping setting in Lebanon.",FALSE
449,299,Reality Check: First Clinton v Trump presidential debate,TRUE
22,22,We just had the best year for the auto industry in America in history.,TRUE
717,567,"How Western Media Teleported a Child 'Victim' from Homs to Aleppo (PHOTOS, VIDEO)",FALSE
1174,1024,VIDEO : Sean Hannity The American People Have Finally Been Heard  TruthFeed,FALSE
897,747,JASON CHAFFETZ EXPOSED HILLARY CLINTONS PLAN TO BRIBE FBI AGENTS TO LET HER GO,FALSE
1137,987,Gold prices on the way to all-time highs,FALSE
1208,1058,Why You Should Stop Apologizing for Doing All That You Can,FALSE
456,306,"Democrats, Republicans in tight races as Iowans prepare to caucus",TRUE
979,829,"Donald Trump, president of the Confederacy: The Southern strategy created the GOP civil war",TRUE
839,689,MARKETWATCH LEFTIST: MSMs Blatant Anti Trump Bias May Be Suicidal,FALSE
1466,1316,Voter Dreading Being Sent Over To Visibly Stupid Poll Worker - The Onion - America's Finest News Source,FALSE
416,266,What do Americans really think of election coverage?,TRUE
856,706,(((Smithsonian))) Refuses to Include Judge in Black Museum Because He has Normal People Opinions,FALSE
1375,1225,Family of Armed Robbery Suspect Outraged Pizza Hut Employee Shot & Killed Their Son,FALSE
810,660,American Funhouse: Manufacturing Consent,FALSE
821,671,US Airstrike Kills Four Iraqi Troops Near Mosul,FALSE
969,819,The Israeli Trumpess,FALSE
428,278,"In France, a growing debate over why some speech is protected and some isnt",TRUE
1030,880,FBI Investigating New Clinton Emails - The Onion - America's Finest News Source,FALSE
501,351,Physical Gold Demand and Fear,FALSE
365,215,2006 Audio Emerges of Hillary Clinton Proposing Rigging Palestine Election,TRUE
1239,1089,TIME MAGAZINE Reaches NEW LOW: Its Sexist To Investigate Hillary Clinton!,FALSE
1419,1269,"Comment on St. Charles Borromeo, Patron Saint of Catechists and Seminarians by jose",FALSE
1337,1187,Comment on 10 Strange Facts About Our Presidents by tania de saram,FALSE
642,492,Attorney general nominee offers careful backing of Obama policies,TRUE
701,551,#BoycottComedianROBERT DENIRO Wanted To Punch Trump In The FaceSupports Anti-Trump RiotersNow Wants Americans To Support His New Movie [VIDEO],FALSE
63,63,"There are 321,092 public school teachers in Texas. And there are 313,850 non-teachers in our public schools.",TRUE
1270,1120,How the Oligarchy Has Prepared the Groundwork for Stealing the Election,FALSE
1361,1211,"Saudi Arabia's King Abdullah was incremental reformer, US ally (+video)",TRUE
191,41,Real Disclosure! Secret Alien Base Found In Moon's Tycho Crater,FALSE
1016,866,Did Trump Make a Secret Deal NOT To Prosecute Hillary In Exchange for Her Concession?,FALSE
323,173,"Syrian War Report  November 2, 2016: ISIS and Al-Nusra Attempt to Cut Off Govt Supply Line to Aleppo",FALSE
420,270,"Yes, Ted Cruz could win",TRUE
1084,934,It Turns Out Trump Put off Investigators for 6 Months While He Destroyed Emails,FALSE
301,151,Comment on Maryland Trump Supporter: They Switched My Vote to Hillary by misterdawg,FALSE
117,117,Say Oregon Reps. Peter DeFazio and Earl Blumenauer are socialists who are openly serving in the U.S. Congress.,FALSE
573,423,Breaking: Ivanka Trump Makes Tragic Announcement Both Donald Trump and Supporters Are Shocked (Video) | Prophecy,FALSE
289,139,Mother And Daughter Remind MSNBC Reporter That Trump Has Black Supporters,FALSE
177,27,Donald Trump Is Changing His Campaign Slogan to Prove Hes Not Racist,TRUE
1034,884,Climate change: What you can do (Opinion),TRUE
1369,1219,Can Hillary rebuild her campaign with an upbeat message? And will anyone even notice?,TRUE
965,815,Tsarnaev Mom: Americans Are Terrorists,TRUE
558,408,Momentum to bar Syrian refugees slows,TRUE
97,97,"The average student in Florida, what they actually pay out of pocket at our major universities for tuition is as much or less than what they spend on cellphones.",TRUE
569,419,"Hillary Clinton, FBI and the Real November Surprise     : Information",FALSE
1002,852,Trump Expected to Name Running Mate Soon: Looking for an 'Attack Dog',TRUE
354,204,Americans Are So Disconnected From Reality That Insouciant Has Become An Euphemism,FALSE
793,643,OnPolitics | 's politics blog,TRUE
1044,894,"Palins endorsement the latest prize as Trump, Cruz battle for conservatives",TRUE
693,543,House yanks first spending bill off the floor,TRUE
1077,927,Hope and hype of Hiroshima cant conceal Obamas dismal record on nuclear disarmament,TRUE
730,580,Clinton Campaign STUNNED As FBI Reportedly Reopens Probe Into Hillary Clinton Emails,FALSE
1157,1007,FBI REDUX: Whats Behind New Probe into Hillary Clinton Emails?,FALSE
1183,1033,Will Hillary Clinton lose the election because of the FBI email investigation?,TRUE
729,579,Jewish Press Releases Audio Tape Exposing Hillary Clinton Plotting to Rig Election,FALSE
763,613,3 dead in Colorado Springs Planned Parenthood shooting,TRUE
238,88,Where Does Bernie Sanders Go From Here?,TRUE
1099,949,AUSTRIA: Freedom Party leader calls Chancellor Angela Merkel the most dangerous woman in Europe,FALSE
433,283,"As Rand Paul stalls, Ted Cruz seeks to pick up support among libertarians",TRUE
299,149,Shutdown clash to return in force by December,TRUE
1429,1279,Unprecedented letter from Chair of Joint Chiefs suggests U.S. military does not want a President Hillary,FALSE
593,443,Ben Carson Throws Support Behind Donald Trump,TRUE
1292,1142,Angela Merkel to Visit White House on Feb. 9,TRUE
1060,910,Lawbreaking AirBnB At It Again: Sends Out Spam That Violates CAN-SPAM Act,FALSE
803,653,Raise the wage: Paul Krugman shatters the myth that we cant afford to boost workers pay,TRUE
657,507,Teenage Boy KNOCKS OUT His Classmate For Assaulting Their Female Teacher In The FACE- And Its EPIC!,FALSE
35,35,We have a federal government that thinks they have the authority to regulate our toilet seats.,TRUE
166,16,Shocking! Michele Obama & Hillary Caught Glamorizing Date Rape Promoters,FALSE
1463,1313,Editorial: Presidential stakes are high for nuclear arsenal - The Boston Globe,TRUE
665,515,"New O'Keefe Video: Clinton Campaign, DNC Coordinated With Organizations To Incite Violence At Trump Events",TRUE
1013,863,Jeb Bush blames Iraq unrest on Obama,TRUE
1040,890,Trumps Hollywood Walk of Fame star Destroyed with a Sledgehammer and Pick,FALSE
1180,1030,GOP lands no solid punches while sparring with Clinton over Benghazi,TRUE
356,206,"Hillary Melts Down Over Weiner In Public, PICS Prove Campaign Is Imploding",FALSE
345,195,Chris Christie losing home-state donors as Jeb Bush makes inroads,TRUE
1106,956,I Am A Syrian Living in Syria: It was Never a Revolution nor a Civil War. The Terrorists are sent by your Government,FALSE
1303,1153,Milestone House Vote Would Take Health Care Away From Millions,TRUE
1119,969,What DNC Donors REALLY think of African Americans,FALSE
846,696,"Jeb Bush in 2016: The good, the bad and the ugly",TRUE
73,73,The only time in our history when the debt has been higher than this was the end of World War II.,TRUE
924,774,TREY GOWDY: WHAT IN THE WORD IS LORETTA LYNCH DOING TALKING TO COMEY,FALSE
17,17,"U.S. Rep. Ron Kind, D-Wis., and his fellow Democrats went on a spending spree and now their credit card is maxed out",FALSE
606,456,"For First Time, Trump Shrinks In Spotlight; Fiorina Steals Show",TRUE
1059,909,Russia deploys missiles in Syria after Turkey shoots down bomber,TRUE
508,358,Pope Francis met Kim Davis: why it matters in fight over religious freedom (+video),TRUE
451,301,John Kasichs Advice for Women to Prevent Sexual Assault: Avoid Parties Where Theres a Lot of Alcohol,TRUE
171,21,Episode #160  SUNDAY WIRE: Hail to the Deplorables with special guest Randy J,FALSE
1094,944,Vortex Structured Water [Video],FALSE
1104,954,This Irish TV channel killed their weather presenter for Halloween,FALSE
102,102,"Raising the minimum wage to $10.10 an hour, would help lift over a million Americans out of poverty.",TRUE
643,493,The end of white Christian America is nigh: Why the countrys youth are abandoning religious conservatism,TRUE
182,32,"Brexit Encourages UK to Trade With Non-EU States, Including Russia",FALSE
156,6,Girl Horrified At What She Watches Boyfriend Do After He Left FaceTime On,FALSE
88,88,"Sen. McCain's tax plan provides ""virtually nothing to the middle class.""",FALSE
736,586,"Trump, Sanders trade blame over Chicago protests",TRUE
48,48,It was under Barack Obama and Hillary Clinton that changed the rules of engagement that probably cost (Capt. Humayun Khans) life.,FALSE
863,713,Sanders delegates' convention agenda,TRUE
822,672,"Tolerant Liberals Show Nothing But Contempt, Hatred Toward Nations Only Black Supreme Court Justice",FALSE
426,276,American Express disowns Pink Floyd singer Roger Waters because of pro-Palestinian views,FALSE
1333,1183,12 and 63-minute videos: Donald Trump connects to false flag targeting Muslims. Did you really think our masters offer anything other than false choice between Left and Right arms of a .01% US rogue state?,FALSE
1041,891,The GOPs nuclear option for Donald Trump: Why the only way to beat him is so scary,TRUE
13,13,The economy bled $24 billion due to the government shutdown.,TRUE
1061,911,Marco Rubio self-destructs in New Hampshire,TRUE
603,453,Why the DNC's mysteriously hacked oppo file on Trump is a big yawn,TRUE
197,47,He didnt know the boy didnt want to be raped  court throws out Muslim migrant child sex charge and Germans are in shock,FALSE
916,766,Julian Assange Ends The Suspense: The Source Of Hacked Emails Is Not Russia,FALSE
724,574,OPEC sees oil prices exploding to $200 a barrel,TRUE
711,561,People in Europe are full of fear over refugee influx,TRUE
139,139,Newt Gingrichs immigration plan offers a new doorway to amnesty.,TRUE
834,684,A Tea Party Congressman Just Called For Armed Uprising If Trump Loses,FALSE
247,97,"Fireworks erupt between Trump and Bush, Rubio and Cruz at GOP debate",TRUE
781,631,"A ""Gesture of Thanks"": Turkey arrests terrorists for extradition to Russia",FALSE
176,26,Sanders Trounces Clinton in W. Va. -- But Will It Make a Difference?,TRUE
879,729,Why Comey Reopened the Hillary Investigation,FALSE
66,66,"At Bain Capital, we helped start an early childhood learning company called Bright Horizons that First Lady Michelle Obama rightly praised.",TRUE
51,51,"Maggie Hassan raised tuition, making it the highest in America.",FALSE
1138,988,Trump doesnt have a national campaign. So the GOP is trying to run one for him.,TRUE
610,460,Training French soldiers to supervise Daesh,FALSE
1134,984,"Thanks to Obama, the terrorist cancer is growing",FALSE
778,628,US: Kurdish Troops Will Be Involved in Invading ISIS Capital of Raqqa,FALSE
1262,1112,"U.S. strike believed to have killed Jihadi John, Islamic State executioner",TRUE
773,623,The Dark Agenda Behind Globalism And Open Borders,FALSE
412,262,The Impossible Is Happening: Cubs Win World Series and Yes Hillary Clinton is Now Likely to be Indicted,FALSE
580,430,"Exclusive: More than 100 lawsuits, disputes over taxes tied to Trump and his companies",TRUE
454,304,Who rode it best? Jesse Jackson mounts up to fight pipeline; Leonardo DiCaprio to the rescue?,FALSE
1387,1237,"Scalia, Thomas & Alito have totally lost it: The complete and utter incoherence of the conservative Supreme Court justices",TRUE
607,457,Carrot Top To Give Nobel Awards At Drive Thru Window,FALSE
1384,1234,Bernie Sanders Has Strength Among White Men Pinched By The Economy,TRUE
242,92,"Why Hillary Clinton, not Bernie Sanders, 'won' town hall",TRUE
534,384,Physicists Say Consciousness Should Be Considered A State of Matter: The Non Physical Is Real,FALSE
362,212,Justice Clarence Thomas Describes Washington DC As Broken,FALSE
530,380,The Clock Is Ticking And Republicans Still Have No Serious Obamacare Alternative,TRUE
527,377,Collective Consciousness  The Individual is Gone,FALSE
220,70,Truth Will Out Radio: The Laconia Incident,FALSE
1445,1295,Lawmakers Who Have Forgotten Iraq Insist They're Right About Iran,TRUE
1200,1050,The Pope vs. America,TRUE
120,120,"After Britains vote to leave the European Union, within 24 hours, Americans lost $100 billion from our 401(k)s.",TRUE
1255,1105,Marcus Mumford after Bundy verdict.,FALSE
222,72,Bernie Sanders lost poor voters in South Carolina by a big margin  a problem for his political revolution,TRUE
638,488,Forbidden History. Secret Egyptology Exposed!,FALSE
747,597,Past cases suggest Hillary wont be indicted,TRUE
1028,878,"Supreme Court to consider redefining 'one-person, one-vote' principle",TRUE
812,662,Heres What Clinton and Trump Must Do on the Debate Stage to Win the Night,TRUE
618,468,Uncovered audio: Hillary was adamantly against illegal immigrants,TRUE
613,463,Going Back to the Future in 2016?,TRUE
1360,1210,Is there any way Obama can fill Supreme Court vacancy?,TRUE
1481,1331,"American Dream, Revisited",FALSE
1389,1239,Someone left a funny note asking the postman to move a spider,FALSE
1301,1151,Media Roll Out Welcome Mat for Humanitarian War in Syria,FALSE
1281,1131,"Black Agenda Radio for Week of Nov. 7, 2016",FALSE
739,589,"The Saber Rattling Between Saudis, Iran Just Got More Ominous",TRUE
1021,871,Freedom Rider: Organizing in the Age of Hillary,FALSE
355,205,The 5 unspoken rules for covering Hillary Clinton,TRUE
877,727,Farming Invented Many Times by Many Different Farmers Over A Vast Landscape. @CarlZimmer. @NYTimes. - Russia News Now,FALSE
972,822,Dad in weird mood since 2004,FALSE
1297,1147,"Trump wont commit to accepting election results, at fiery final debate with Clinton",TRUE
632,482,McCain Pledges to Help Pentagon Fix Scandal Over Excessive Military Bonuses,FALSE
1057,907,"Chris Christie: If I Run, I Will Beat Hillary Clinton",TRUE
1458,1308,21 dead at Radison Blu hotel in Mali,TRUE
274,124,Third-party presidential candidates fight for 15% in polls  and a spot in debates,TRUE
250,100,Newly Approved GM Potatoes Have Potential to Silence Human Genes,FALSE
735,585,Why Trump is still likely to fall 52 delegates short of nomination,TRUE
1336,1186,Putin: Crimean Integration Into Russian Legal Framework Goes Forward,FALSE
858,708,"Syrian War Report  November 7, 2016: Russian Attack Helicopters Swarm in Homs Province | The Vineyard of the Saker",FALSE
74,74,The cost of health care is now the single-biggest factor driving down the federal budget deficit.,TRUE
1169,1019,Political Correctness for Yuengling Brewery; What About Our Opioid Epidemic?,FALSE
143,143,President Obama took more money from Wall Street in the 2008 campaign than anybody ever had.,TRUE
1055,905,Pakistan expels India diplomat in tit-for-tat move,FALSE
1181,1031,"A nuclear deal has been reached, but Iran must free Jason Rezaian",TRUE
962,812,The REAL REASON Hillary Was Not Prosecuted For Her Email Scandal Will Infuriate You,FALSE
813,663,Both Clinton and Trump would bring a war-time posture to the White House,TRUE
99,99,A foreclosure tax that would take effect in 2013 could mean a high tax bill for those facing foreclosure and millions of families who modified their mortgage or had a short sale through their lender.,TRUE
398,248,Trump mulls alternative options for making Mexico finance 'the wall',TRUE
109,109,"Of our 98,000 teachers who are K-12, over 53,000 of those teachers today are over 50 years old.",FALSE
198,48,Pieczenik Rogue FBI Agents and Wikileaks are Spearheading a Movement to Stop the Clintons from Stealing the White House  TruthFeed,FALSE
1289,1139,German Defense Minister warns Donald Trump to stay away from Russia and commit full to NATO,FALSE
957,807,Donald Trump's Clintonesque foreign policy,TRUE
574,424,GOP Senator Silences the Entire Room With Remark About War Hero Opponent's Heritage at Debate,FALSE
579,429,Watching These 55 ISIS Terrorists Get Blown to Smithereens is Sure to Brighten Your Day,FALSE
659,509,"Hillary isn't winning over many pundits, even on the left",TRUE
